stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
41.70712,,-71.382799,58220,,,,DRAPER NS WEST SHORE,0,
41.855185,,-71.476828,20445,,,,SMITH NS FENWAY,0,
41.858908,,-71.478657,20910,,,,MINERAL SPRING OPP 2148 MINERAL SPRING,0,
41.79134,,-71.354289,11825,,,,TRIPPS LN NS ORCHARD VIEW MANOR,0,
41.840826,,-71.399017,18885,,,,HOPE NS CYPRESS,0,
41.816779,,-71.440687,14675,,,,BROADWAY FS VALLEY,0,
41.839787,,-71.349408,18555,,,,PAWTUCKET OPP KENTON,0,
41.791103,,-71.336213,11820,,,,WAMPANOAG TRL AT 610 WAMPANOAG TRL,0,
41.838901,,-71.483247,18550,,,,GREENVILLE OPP LYMAN,0,
41.816805,,-71.4428,14670,,,,WESTMINSTER NS MANTON,0,
41.868965,,-71.46133,21865,,,,DOUGLAS OPP TANGLEWOOD,0,
41.812003,,-71.362193,14075,,,,WARREN NS ABBEY,0,
41.766139,,-71.458405,9770,,,,RESERVOIR NS GARDEN CITY DR,0,
41.725695,,-71.280706,7300,,,,WARREN PARK N RIDE,0,
41.818354,,-71.457531,14985,,,,HARTFORD NS IDA,0,
41.734464,,-71.283941,7810,,,,MAIN FS WARREN,0,
41.727065,,-71.388244,7305,,,,WEST SHORE OPP CAMBRIDGE,0,
41.804199,,-71.419327,13085,,,,BROAD FS PUBLIC,0,
41.511214,,-71.302368,1940,,,,W MAIN FS ROSEDALE,0,
41.899378,,-71.390029,24160,,,,BROAD AT PEACE BRIDGE,0,
41.803879,,-71.343008,13080,,,,CATAMORE NS JORDAN,0,
41.511973,,-71.689832,1945,,,,WYOMING PARK & RIDE (RICHMOND),0,
41.793702,,-71.486798,11910,,,,PLAINFIELD AT 1469 PLAINFIELD,0,
41.805683,,-71.360785,13240,,,,PAWTUCKET NS BRIGHTRIDGE,0,
41.805225,,-71.414616,13245,,,,PRAIRIE AT SARATOGA,0,
41.605776,,-71.4512,70210,,,,GATE RD AT KOHLS,0,
41.46997,,-71.513763,815,,,,KINGSTOWN OPP ROLENS,0,
41.872535,,-71.387778,59800,,,,GEORGE BETWEEN MARRIN AND GRACE,0,
41.893349,,-71.354046,30190,,,,NEWPORT NS CHARPENTIER,0,
41.864542,,-71.45484,21435,,,,DOUGLAS AT 1445 DOUGLAS,0,
41.802396,,-71.406597,12930,,,,EDDY FS ASHMONT,0,
41.624623,,-71.459199,3495,,,,POST OPP MEMORIAL CEMETARY,0,
41.833117,,-71.463264,59155,,,,CHALKSTONE OPP 1644 CHALKSTONE,0,
41.891071,,-71.354139,30195,,,,NEWPORT NS LEE,0,
41.850559,,-71.420397,30410,,,,BRANCH FS CHARLES,0,
41.57158,,-71.49305,2850,,,,RT 4 NS LAFAYETTE,0,
41.839702,,-71.392392,18770,,,,ELMGROVE NS EMELINE,0,
41.72135,,-71.52872,7045,,,,HIGHLAND NS PARKER,0,
41.841568,,-71.403215,18940,,,,CAMP NS LOCUST,0,
41.61356,,-71.258247,3330,,,,W MAIN NS WILLOW,0,
41.496192,,-71.371722,1495,,,,NARRAGANSETT FS HOWLAND,0,
41.611386,,-71.457048,3335,,,,POST AT 6854 POST,0,
41.578836,,-71.507602,59790,,,,RT 2 NS AUTUMN,0,
41.856528,,-71.489295,20285,,,,GEORGE WATERMAN NS AMBER,0,
41.81293,,-71.41512,14210,,,,PRAIRIE NS PROVIDENCE,0,
41.831619,,-71.414471,17490,,,,SMITH NS GASPEE,0,
41.762062,,-71.457992,9475,,,,HILLSIDE AT JOSEPH A BANKS,0,
41.853718,,-71.392814,20280,,,,HOPE NS 9TH,0,
41.819197,,-71.419447,50490,,,,W FRANKLIN NS WESTMINSTER,0,
41.685491,,-71.278854,4570,,,,HOPE AT BENJAMIN CHURCH SENIOR CTR,0,
41.851279,,-71.35448,20040,,,,NEWPORT NS DEER,0,
41.503961,,-71.302835,1705,,,,BROADWAY NS VERNON,0,
41.772174,,-71.436888,10190,,,,PONTIAC BETWEEN HODSELL & COLONIAL,0,
41.700034,,-71.445133,5260,,,,WEST SHORE NS TOURTELOTT,0,
41.812632,,-71.364741,14185,,,,WARREN OPP BRIGHTRIDGE,0,
41.82272,,-71.488537,15850,,,,HARTFORD FS WILSON,0,
41.733464,,-71.403867,7735,,,,WEST SHORE AT 109 WEST SHORE,0,
41.836689,,-71.412642,18390,,,,CHARLES 201 CHARLES MATHEMATICAL SOCIETY,0,
41.836811,,-71.42148,18395,,,,DOUGLAS NS CHALKSTONE,0,
41.516905,,-71.314791,2090,,,,CODDINGTON NS CCRI,0,
41.48119,,-71.525551,1120,,,,UPPER COLLEGE NS RT 138,0,
41.720787,,-71.527946,6985,,,,MAIN AT 800 MAIN,0,
41.480053,,-71.524047,1125,,,,KINGSTOWN RD AT GRAD VILLAGE APTS,0,
41.720752,,-71.269229,6980,,,,METACOM OPP PATTERSON,0,
42.000101,,-71.513985,25885,,,,BERNON OPP ALLEN,0,
41.784509,,-71.457036,11135,,,,DYER FS PARK,0,
41.613063,,-71.246262,59570,,,,E MAIN AT  3104 E MAIN,0,
41.766917,,-71.322601,10230,,,,WAMPANOAG TRL AT 1689 WAMPANOAG TRL,0,
41.813472,,-71.357885,14320,,,,PAWTUCKET OPP GROSVENOR,0,
41.836308,,-71.361552,18370,,,,ROGER WILLIAMS NS DALTON,0,
41.814661,,-71.42589,14450,,,,CRANSTON OPP DODGE,0,
41.893496,,-71.353984,30285,,,,NEWPORT FS CUSHMAN,0,
41.891748,,-71.354019,30280,,,,NEWPORT NS BENEFIT,0,
41.819279,,-71.475019,15100,,,,HARTFORD NS WINFIELD,0,
41.915921,,-71.404687,24570,,,,MENDON NS BROAD,0,
41.833646,,-71.46437,17980,,,,CHALKSTONE OPP ROWLEY,0,
41.832389,,-71.453766,17675,,,,CHALKSTONE OPP ALDINE,0,
41.816785,,-71.430215,14690,,,,WESTMINSTER OPP HARRISON,0,
41.701102,,-71.47049,5325,,,,TOLLGATE AT 215 TOLLGATE RD,0,
41.792408,,-71.365233,11860,,,,PAWTUCKET AT 3044 PAWTUCKET,0,
41.647525,,-71.461489,3650,,,,POST FS CROSSWAYS,0,
41.552471,,-71.440993,58550,,,,BOSTON NECK OPP WALDRON,0,
41.574248,,-71.516335,2980,,,,RT 2 AT BALD HILL GARDEN CTR,0,
41.869078,,-71.387013,70325,,,,EAST AVE NS TOWER,0,
41.824459,,-71.414784,16300_merged_980006,,,,FOUNTAIN NS UNION,0,
41.587071,,-71.252806,3020,,,,E MAIN AT 2050 E MAIN,0,
41.871524,,-71.376384,30352,,,,MEMORIAL HOSPITAL,0,
41.455159,,-71.440324,525,,,,BOSTON NECK OPP 483 BOSTON NECK,0,
41.713389,,-71.399093,59975,,,,WARWICK AT KNIGHTS OF COLUMBUS,0,
41.448753,,-71.47328,520,,,,RT 1 FS HAMPTON,0,
41.711036,,-71.381045,59970,,,,WEST SHORE AT 1353 WEST SHORE,0,
41.87474,,-71.341948,70895,,,,ARMISTICE OPP SLATER PARK,0,
41.477153,,-71.308055,1010,,,,BELLEVUE FS DIXON,0,
41.73857,,-71.408084,8040,,,,WARWICK FS MANOR,0,
41.888235,,-71.387343,23660,,,,BROAD OPP SACRED HEART,0,
41.484102,,-71.560243,1230,,,,KINGSTON RAILROAD STATION,0,
41.738468,,-71.433326,8045,,,,POST NS LINCOLN,0,
41.748219,,-71.467083,8510,,,,TRAFFIC TRIBUNAL,0,
41.887,,-71.447213,23665,,,,TWIN RIVER CASINO,0,
41.810119,,-71.34438,13865,,,,WATERMAN OPP 991 WATERMAN,0,
41.67446,,-71.591534,4195,,,,WOODTHRUSH OPP GOLDFINCH,0,
41.673582,,-71.594275,4190,,,,WOODLAND MANOR,0,
41.810344,,-71.432698,13860,,,,CRANSTON NS SUPERIOR,0,
41.704704,,-71.419202,5670,,,,WEST SHORE AT NEWPORT CREAMERY,0,
42.01679,,-71.477596,50190,,,,WALNUT HILL (SAVERS),0,
41.744962,,-71.479131,8285,,,,OAKLAWN OPP CITIZENS BANK,0,
41.845889,,-71.40123,19445,,,,CAMP FS LANCASTER,0,
41.744552,,-71.428405,8280,,,,POST NS ETHAN,0,
42.016935,,-71.478893,50195,,,,WALNUT HILL (SHAWS),0,
41.679114,,-71.449123,4350,,,,POST AT 4100 POST,0,
41.841651,,-71.453265,18920,,,,COLLEGE NS MT PLEASANT,0,
41.782625,,-71.439466,11005,,,,RESERVOIR NS LAMBERT,0,
41.714704,,-71.267979,6505,,,,METACOM NS RIDGEWAY,0,
41.801888,,-71.40102,12570,,,,ALLENS AT LEHIGH METALS CORP,0,
41.697014,,-71.522072,4900,,,,MAIN NS WEST WARWICK,0,
41.862257,,-71.375103,29625,,,,SCHOOL OPP MARYLAND,0,
41.442563,,-71.480573,435,,,,OLD TOWER HILL NS KELLY WAY,0,
41.897502,,-71.629654,24285,,,,PUTNAM PIKE OPP GENTLEMENS FARMER,0,
41.441923,,-71.484458,430,,,,OLD TOWER HILL FS NARRAGANSETT,0,
41.590047,,-71.457417,3080,,,,POST NS OAKDALE,0,
41.852122,,-71.424057,30420,,,,BRANCH NS OPPER,0,
41.65688,,-71.452515,3805,,,,MAIN OPP BRIDGE,0,
41.885099,,-71.376176,23485,,,,BROADWAY FS LAUREL,0,
41.656561,,-71.452678,3800,,,,MAIN FS VINE,0,
41.887451,,-71.354047,23480,,,,NEWPORT NS CENTRAL,0,
41.747205,,-71.478947,8460,,,,OAKLAWN NS WILBUR,0,
41.790814,,-71.336598,11340,,,,WAMPANOAG TRL OPP 600 WAMPANOAG TRL,0,
41.537387,,-71.291786,2480,,,,W MAIN AT 1397 W MAIN,0,
41.747017,,-71.394657,8465,,,,NARRAGANSETT PKWAY NS SPRING GREEN,0,
41.890122,,-71.344859,23715,,,,CENTRAL OPP FARNUM,0,
41.785147,,-71.435549,11170,,,,RESERVOIR FS PRESTON,0,
41.934278,,-71.481817,24756,,,,ALBION AT CROSS COMPANY,0,
41.714564,,-71.515226,6435,,,,PROVIDENCE NS HAY,0,
41.820075,,-71.410732,15325,,,,RICHMOND NS FRIENDSHIP,0,
41.84354,,-71.485546,19115,,,,GEORGE WATERMAN OPP 116 GEORGE WATERMAN,0,
41.71389,,-71.519124,6430,,,,E MAIN OPP CROSS,0,
41.482704,,-71.540456,50685,,,,KINGSTOWN OPP W INDEPENDENCE WAY,0,
41.829413,,-71.41391,17270,,,,GASPEE ST OPP TRAIN STATION,0,
41.483126,,-71.552351,50680,,,,KINGSTOWN NS TLC COFFEE ROASTERS,0,
41.919153,,-71.407389,24595,,,,MENDON FS DORR,0,
41.824303,,-71.416001,16090_merged_980013,,,,TEMP STOP C (SABIN NS MATTHEWSON),0,
42.004927,,-71.528058,50045,,,,SECOND AT 525 SECOND ST,0,
42.003147,,-71.527377,50040,,,,SECOND FS CHESTNUT,0,
41.730567,,-71.396271,7555,,,,WEST SHORE AT 314 WEST SHORE,0,
41.617327,,-71.246244,3370,,,,E MAIN OPP 3281 E MAIN,0,
41.736528,,-71.298415,51055,,,,COUNTY FS POLICE COVE PARK N RIDE,0,
41.84645,,-71.432667,19620,,,,HUXLEY NS ADMIRAL,0,
41.823558,,-71.427024,16105,,,,ATWELLS NS DEPASQUALE,0,
41.808281,,-71.372168,13645,,,,S BROADWAY OPP 1149 S BROADWAY,0,
41.691568,,-71.398071,4775,,,,OAKLAND BEACH NS KENWAY,0,
41.690739,,-71.558884,4770,,,,MAIN FS SANDY BOTTOM,0,
41.521254,,-71.424046,2245,,,,BOSTON NECK FS HOMESTEAD,0,
41.875109,,-71.386687,22535,,,,EAST AVE EXT FS GEORGE,0,
41.77284,,-71.363209,55785,,,,BULLOCKS PT NS WASHINGTON,0,
41.775562,,-71.36347,55780,,,,BULLOCKS PT OPP 100 BULLOCKS PT,0,
41.824831,,-71.411691,16420,,,,KENNEDY PLAZA BERTH E,0,
41.798046,,-71.475836,12450,,,,PLAINFIELD AT 1244 PLAINFIELD,0,
41.811208,,-71.423075,13885,,,,ELMWOOD OPP WILSON,0,
41.673613,,-71.277663,4175,,,,HOPE NS FRANKLIN,0,
41.79775,,-71.4578,12410,,,,DYER AT 565 DYER,0,
41.81094,,-71.453906,13880,,,,POCASSET NS LAUREL HILL,0,
41.756897,,-71.424035,9100,,,,ELMWOOD NS THIRD,0,
41.719109,,-71.491897,6890,,,,PROVIDENCE AT 690 PROVIDENCE,0,
41.521046,,-71.285532,2240,,,,E MAIN NS FOREST,0,
41.717416,,-71.447132,6750,,,,JEFFERSON BLVD OPP THRIFT STORE,0,
41.716901,,-71.447028,6755,,,,JEFFERSON BLVD AT BAKERY OUTLET,0,
41.912411,,-71.402078,55305,,,,ANN & HOPE WAY FS MENDON,0,
41.706483,,-71.48185,5810,,,,TOLLGATE OPP HILARY,0,
41.719898,,-71.403183,6895,,,,WARWICK AT FRIENDLYS,0,
41.84824,,-71.404364,19755,,,,N MAIN OPP DEXTERDALE,0,
41.871823,,-71.375136,56475,,,,POND NS BREWSTER,0,
41.817055,,-71.4406,14715,,,,BROADWAY NS VALLEY,0,
41.843352,,-71.381404,19245,,,,BUTLER HOSPITAL,0,
41.850187,,-71.420061,19935,,,,CHARLES FS BRANCH,0,
41.843755,,-71.433125,19240,,,,HUXLEY AT PC ENTRANCE,0,
41.864503,,-71.448176,56655,,,,MINERAL SPRING NS MARTIN,0,
41.823281,,-71.423252,16210,,,,ATWELLS NS BOND,0,
41.832308,,-71.390126,17610,,,,ELMGROVE NS ELTON,0,
41.95712,,-71.70219,24972,,,,BRIDGEWAY NS SAYLES,0,
41.677895,,-71.588632,4290,,,,TIOGUE FS WISTERIA,0,
41.794334,,-71.397665,12050,,,,ALLENS OPP ELLENFIELD,0,
41.825079,,-71.412334,16585,,,,EAST APPROACH TROLLEY STOP,0,
41.795271,,-71.39822,12055,,,,ALLENS NS ERNEST,0,
41.825341,,-71.411147,16580,,,,KENNEDY PLAZA BERTH K,0,
41.807479,,-71.406924,13500,,,,PUBLIC NS EDDY,0,
41.690245,,-71.521554,4610,,,,MAIN NS BROWN,0,
41.860789,,-71.359149,55870,,,,BEVERAGE HILL NS GREEN LANE,0,
41.687811,,-71.262122,4615,,,,METACOM OPP CHESTNUT,0,
41.807379,,-71.445713,13505,,,,UNION NS PRISCILLA,0,
41.577687,,-71.460236,2945,,,,POST FS INTREPID,0,
41.86083,,-71.356567,55875,,,,BEVERAGE HILL NS JONES,0,
41.800111,,-71.446991,12695,,,,CRANSTON NS BIRCH,0,
41.89273,,-71.371491,23935,,,,BENEFIT NS BROADWAY,0,
41.514804,,-71.313785,56785,,,,GIRARD NS LEAL TERRACE,0,
41.892642,,-71.363598,23930,,,,BENEFIT NS MENDON,0,
41.80067,,-71.405944,12690,,,,EDDY FS THURBERS,0,
41.870412,,-71.366225,21895,,,,COLUMBUS OPP BIRCH,0,
41.520481,,-71.291754,2225,,,,E MAIN AT JOB LOT PLAZA,0,
42.0059,,-71.511541,26195,,,,WORRALL NS SOCIAL,0,
41.694176,,-71.553476,4880,,,,WASHINGTON NS CONTENTMENT,0,
41.696412,,-71.459086,27225,,,,POST AT 3399 POST,0,
41.875954,,-71.380754,56275,,,,MAIN NS WALCOTT,0,
41.779834,,-71.443218,10830,,,,RESERVOIR NS CALAMAN,0,
41.727772,,-71.438487,27220,,,,POST FS ALHAMBRA,0,
41.577411,,-71.271286,2940,,,,W MAIN AT 1575 W MAIN,0,
41.831522,,-71.615514,17505,,,,DANIELSON PIKE NS DEXTER,0,
41.832758,,-71.434433,17500,,,,CHALKSTONE AT VA HOSPITAL,0,
41.869718,,-71.397015,21870,,,,MAIN FS WEBB,0,
41.429057,,-71.458806,140,,,,BOON NS CENTRAL,0,
41.856805,,-71.354535,20700,,,,NEWPORT AVE FS MOORE,0,
41.860128,,-71.411327,20875,,,,SMITHFIELD NS POWER,0,
41.859401,,-71.421744,20870,,,,CHARLES FS RAPHAEL,0,
41.559494,,-71.444361,2700,,,,BOSTON NECK AT 392 BOSTON NECK,0,
41.684929,,-71.261429,4505,,,,METACOM OPP 467 METACOM,0,
41.807316,,-71.435524,13475,,,,CRANSTON NS LINWOOD,0,
41.858771,,-71.398996,21095,,,,Main / Grenville,0,
41.852413,,-71.480901,19800,,,,WOONASQUATUCKET AT 545 WOONASQUATUCKET,0,
41.807254,,-71.435477,13470,,,,CRANSTON FS LINWOOD,0,
41.685612,,-71.453747,4500,,,,POST FS VALENTINE,0,
41.848645,,-71.414263,19805,,,,SILVER SPRING FS ASHTON,0,
41.860838,,-71.361213,21090,,,,BEVERAGE HILL AT 368 BEVERAGE HILL,0,
41.734638,,-71.435689,7820,,,,POST OPP HOYLE,0,
41.734487,,-71.470499,7825,,,,MAYFIELD OPP LAURA,0,
41.427138,,-71.45946,120,,,,BOON FS RODMAN,0,
41.826005,,-71.458565,16690,,,,MANTON NS GLENBRIDGE,0,
41.826553,,-71.39923,16695,,,,BROOK FS WATERMAN,0,
41.96673,,-71.678861,25085,,,,CHAPEL FS MAIN ST,0,
41.517093,,-71.299326,2080,,,,E MAIN OPP NEWPORT MART,0,
41.517257,,-71.299285,2085,,,,E MAIN AT NEWPORT MARKET,0,
41.387529,,-71.476602,57255,,,,OCEAN OPP GREENBRIER,0,
41.386333,,-71.477948,57250,,,,KNOWLESWAY NS OCEAN,0,
41.483487,,-71.528164,1190,,,,CAMPUS AT COLLEGE OF PHARMACY,0,
41.829328,,-71.462699,17180,,,,MANTON NS BALTIMORE,0,
41.540815,,-71.264004,2530,,,,E MAIN OPP RANDALL,0,
41.853601,,-71.39269,20250,,,,HOPE FS NORTH,0,
41.540978,,-71.291483,2535,,,,W MAIN OPP SQUANTUM,0,
41.832232,,-71.582295,17760,,,,DANIELSON PIKE MIDBLOCK INSTITUTE LANE,0,
41.857461,,-71.460974,20675,,,,HIGH SERVICE NS STANLEY,0,
41.560639,,-71.286754,2710,,,,W MAIL OPP MAIL COACH,0,
41.857311,,-71.489594,20670,,,,GEORGE WATERMAN OPP 503 GEORGE WATERMAN,0,
41.832909,,-71.458684,17765,,,,CHALKSTONE NS HILLCREST,0,
41.561009,,-71.25419,2715,,,,E MAIN NS GLEN,0,
41.760741,,-71.360235,9365,,,,BULLOCKS PT AT OLDHAM ELEM SCHOOL,0,
41.429192,,-71.480742,57320,,,,POINT JUDITH AT 90 POINT JUDITH,0,
41.761041,,-71.404671,9360,,,,WARWICK OPP SCOTT,0,
41.755303,,-71.387681,8985,,,,NARR PKWAY FS 400 NARRAGANSETT PKWAY,0,
41.736848,,-71.28691,7955,,,,MAIN NS CRESCENT,0,
41.829355,,-71.462849,17165,,,,MANTON OPP BALTIMORE,0,
41.725103,,-71.471803,7225,,,,GREENWICH OPP GREENWICH APTS,0,
41.755464,,-71.387961,8980,,,,NARRAGANSETT PKWAY FS NAUSHON,0,
41.862375,,-71.451633,21275,,,,DOUGLAS AT 1353 DOUGLAS,0,
41.73692,,-71.439999,7950,,,,JEFFERSON BLVD AT 380 JEFFERSON BLVD,0,
41.757937,,-71.457198,9165,,,,MIDWAY OPP POST OFFICE,0,
41.697283,,-71.279503,5070,,,,HOPE OPP GIBSON,0,
41.778049,,-71.445688,10695,,,,RESERVOIR NS RIVERFARM,0,
41.878054,,-71.412352,22835,,,,WEEDEN NS ST LUKES CHURCH,0,
41.774114,,-71.422456,10345,,,,ELMWOOD FS FENNER,0,
41.696548,,-71.379252,5075,,,,WARWICK NECK NS CROSSROAD,0,
41.507898,,-71.312605,1830,,,,ADM KALBFUS OPP NEWPORT GRAND,0,
41.394876,,-71.802549,56890,,,,ROUTE 3 FS MILROSE,0,
41.508102,,-71.317583,1835,,,,CONNELL HWAY OPP NISSAN VOLVO,0,
41.827387,,-71.653399,16961,,,,DANIELSON PIKE FS 857 DANIELSON PIKE,0,
41.827734,,-71.647668,16960,,,,DANIELSON PIKE NS SUDDARD,0,
41.585395,,-71.252322,59580,,,,E MAIN NS CROSSINGS,0,
41.428215,,-71.482544,130,,,,SALT POND SHOPPING PLAZA - STOP & SHOP,0,
41.763181,,-71.44193,9560,,,,PONTIAC FS EUSTON,0,
41.695417,,-71.398636,4980,,,,OAKLAND BEACH OPP ORMS,0,
41.529581,,-71.294749,2405,,,,W MAIN AT 999 W MAIN (PLAZA),0,
41.518765,,-71.304618,2150,,,,CODDINGTON NS JONES,0,
41.757945,,-71.456923,9170,,,,MIDWAY BEHIND OFFICE MAX,0,
41.796639,,-71.480483,12275,,,,PLAINFIELD AT 1350 PLAINFIELD,0,
41.71244,,-71.267313,6245,,,,METACOM AT 810 METACOM,0,
41.472152,,-71.51562,935,,,,KINGSTOWN OPP EAST FARM,0,
41.778477,,-71.436012,10740,,,,ROLFE FS PONTIAC,0,
41.70153,,-71.279912,5380,,,,HOPE FS COLONIAL,0,
41.77653,,-71.421591,10525,,,,ELMWOOD NS PARK,0,
41.701374,,-71.435868,5385,,,,WEST SHORE OPP 3161 WEST SHORE,0,
41.858989,,-71.477677,20900,,,,MINERAL SPRING OPP BROWN,0,
41.816709,,-71.379797,14660,,,,WARREN NS SICTH,0,
41.817399,,-71.423302,14845,,,,WESTMINSTER AT CITIZENS BANK,0,
41.918251,,-71.521002,58785,,,,DOUGLAS PIKE FS WASHINGTON HWY,0,
41.791913,,-71.428113,11835,,,,RESERVOIR NS ARDOENNE,0,
41.817339,,-71.450863,14840,,,,HARTFORD NS ETNA,0,
41.837689,,-71.348845,18565,,,,PAWTUCKET NS ST MICHAELS,0,
41.90353,,-71.506158,58780,,,,DOUGLAS PIKE NS HARRIS,0,
41.511411,,-71.302233,1955,,,,W MAIN AT 211 W MAIN,0,
41.513772,,-71.309756,1950,,,,HILLSIDE OPP SHIMODA,0,
41.51735,,-71.31302,58145,,,,CCRI NEWPORT,0,
41.605668,,-71.447293,58140,,,,GATE RD FS SAMS CIRCLE,0,
41.811885,,-71.431541,14060,,,,CHAPIN NS PARADE,0,
41.753586,,-71.449001,8870,,,,PONTIAC FS PETTACONSETT,0,
41.818357,,-71.435321,14995,,,,BROADWAY NS TOBEY,0,
41.726764,,-71.438901,7315,,,,POST AT SKY BRIDGE,0,
41.841854,,-71.443553,18965,,,,SMITH NS JASTRAM,0,
41.80397,,-71.344855,13095,,,,EVERGREEN FS JORDAN,0,
41.865317,,-71.3873,21475,,,,EAST AVE NS MANNING,0,
41.608535,,-71.451209,3245,,,,ESSEX VILLAGE,0,
41.684619,,-71.51781,70200,,,,COWESETT OPP LONSDALE,0,
41.797334,,-71.405205,12385,,,,EDDY FS PAVILION,0,
41.793492,,-71.423826,11900,,,,ELMWOOD OPP WARRINGTON,0,
41.605977,,-71.449669,70205,,,,GATE RD AT LAFRATE WAY,0,
41.756095,,-71.46047,58810,,,,CHAPEL VIEW AT JOHNNY ROCKETS,0,
41.816926,,-71.446046,14830,,,,HARTFORD OPP POST OFFICE,0,
41.805486,,-71.407118,13250,,,,EDDY FS SHERBURNE,0,
41.470592,,-71.29975,820,,,,OCHRE POINT NS OHARE CENTER,0,
41.836091,,-71.428763,18410,,,,SMITH FS FREDERICK,0,
41.843879,,-71.485881,18985,,,,GEORGE WATERMAN FS LENA,0,
41.752121,,-71.423416,59140,,,,ELMWOOD NS SIXTH,0,
41.824476,,-71.434829,59145,,,,ATWELLS NS HARRIS,0,
41.803494,,-71.401741,12905,,,,ALLENS NS WARREN,0,
41.8023,,-71.444322,12900,,,,CRANSTON NS ROLAND,0,
41.55617,,-71.519225,59780,,,,RT 2 AT LIVING HOPE CHURCH,0,
41.75598,,-71.404535,9015,,,,WARWICK NS ATLANTIC,0,
41.832696,,-71.446591,17780,,,,CHALKSTONE OPP LAWN,0,
41.494471,,-71.30915,1480,,,,BROADWAY NS EQUALITY PARK,0,
41.755254,,-71.45863,9010,,,,POWER RD NS CHAPEL VIEW,0,
41.576532,,-71.513278,59785,,,,RT 2 FS PLAIN,0,
41.702633,,-71.428779,5495,,,,WEST SHORE AT BANK OF RI,0,
41.853815,,-71.428987,20295,,,,BRANCH FS VANDEWATER,0,
41.968535,,-71.687459,58365,,,,CHAPEL AT SUNOCO,0,
41.695466,,-71.458247,58495,,,,POST AT 3445 POST,0,
41.812829,,-71.457673,14205,,,,PLAINFIELD OPP MERINO,0,
41.855793,,-71.354399,20515,,,,NEWPORT OPP NEW RD,0,
41.760193,,-71.323947,9385,,,,WAMPANOAG FS PRIMROSE HILL,0,
41.699988,,-71.467062,5250,,,,TOLLGATE NS EMILY,0,
41.759975,,-71.360271,9380,,,,BULLOCKS PT OPP SUNSET,0,
41.742627,,-71.430447,8165,,,,POST AT BALISE TOYOTA,0,
41.504382,,-71.320194,1715,,,,THIRD OPP NAVAL HEALTH CLINIC,0,
41.70002,,-71.522642,5255,,,,MAIN AT 1387 MAIN,0,
41.851535,,-71.354331,20055,,,,NEWPORT OPP VISTA,0,
41.865146,,-71.445561,21500,,,,MINERAL SPRING NS COLEMAN,0,
41.822903,,-71.417834,15825,,,,SABIN OPP EMPIRE,0,
41.715661,,-71.523747,6580,,,,MAIN NS MAPLE,0,
41.530666,,-71.293986,2415,,,,W MAIN NS FOREST,0,
41.732949,,-71.477142,7710,,,,OAKLAWN FS BATEMAN,0,
41.783535,,-71.464606,11035,,,,CRANSTON FS PARK,0,
41.834184,,-71.347977,18185,,,,PAWTUCKET OPP ELMSGATE WAY,0,
41.822965,,-71.392098,15950,,,,IVES NS WILLIAMS,0,
41.822981,,-71.373081,15955,,,,WATERMAN FS JAMES,0,
41.834937,,-71.477192,18180,,,,GREENVILLE OPP BECKER,0,
41.879811,,-71.36965,23050,,,,ARMISTICE OPP SCHOFIELD,0,
41.814759,,-71.414069,14441,,,,POINT BETWEEN BEACON & PLAIN,0,
41.433229,,-71.460175,58565,,,,NARRAGANSETT NS CASWELL,0,
41.813663,,-71.369898,14335,,,,WARREN NS BROADWAY,0,
42.016942,,-71.471245,50215,,,,DIAMOND HILL (PRICERITE),0,
41.83584,,-71.419132,18345,,,,DOUGLAS NS BERNON,0,
41.481007,,-71.436697,58560,,,,BOSTON NECK FS WAMPUM,0,
41.613134,,-71.246083,59565,,,,E MAIN AT 3111 E MAIN,0,
41.73453,,-71.283849,7785,,,,MAIN OPP WARREN,0,
41.915773,,-71.404758,24565,,,,MENDON NS BROAD,0,
41.819496,,-71.465607,15135,,,,HARTFORD NS SPRINGFIELD,0,
42.002245,,-71.525703,58765,,,,FAIRMOUNT NS 1ST,0,
41.81441,,-71.427244,14687,,,,BRIDGHAM NS CRANSTON,0,
41.816749,,-71.429657,14685,,,,WESTMINSTER NS HAMMOND,0,
41.736869,,-71.408203,7920,,,,WARWICK NS SQUANTUM,0,
42.003727,,-71.522269,58760,,,,FAIRMOUNT OPP WATER,0,
41.536636,,-71.293336,2475,,,,W MAIN RD AT STOP & SHOP,0,
41.833524,,-71.421251,17975,,,,SMITH NS ORMS,0,
41.723778,,-71.382381,7145,,,,WEST SHORE AT 760 WEST SHORE,0,
41.58539,,-71.458818,3010,,,,POST NS HULING,0,
41.66539,,-71.274712,4065,,,,HOPE FS UNION,0,
41.833524,,-71.475164,17970,,,,GREENVILLE OPP CECIL,0,
41.813016,,-71.426227,14688,,,,BRIDGHAM AT 74 BRIDGHAM,0,
41.474617,,-71.517515,925,,,,KINGSTOWN OPP WAYSIDE,0,
41.751614,,-71.435008,59960,,,,JEFFERSON BLVD AT 51 JEFFERSON BLVD,0,
41.521838,,-71.29474,2280,,,,VALLEY OPP NAPA AUTO,0,
41.833562,,-71.558359,18025,,,,HARTFORD FS 2741 HARTFORD,0,
41.750739,,-71.47786,8720,,,,OAKLAWN OPP MILES,0,
41.476879,,-71.460056,1000,,,,RT 1 OPP INDIAN HEAD TRAIL,0,
