stop_id,stop_name,stop_lat,stop_lon,trip_id,arrival_time,departure_time,stop_sequence,direction_id,route_id,route_url,serviceid
24496,"""STOP&SHOP (MENDON ROAD - CUMBERLAND)""",41.913653,-71.405715,2356080,06:28:00,06:28:00,1,1,71,http://www.ripta.com/71,Saturday
24495,"""MENDON NS ANN & HOPE WAY""",41.912111,-71.403344,2356080,06:29:00,06:29:00,2,1,71,http://www.ripta.com/71,Saturday
55305,"""ANN & HOPE WAY FS MENDON""",41.912411,-71.402078,2356080,06:30:00,06:30:00,3,1,71,http://www.ripta.com/71,Saturday
55310,"""ANN & HOPE WAY NS BROAD""",41.913594,-71.399637,2356080,06:31:00,06:31:00,4,1,71,http://www.ripta.com/71,Saturday
24535,"""BROAD FS ANN & HOPE WAY""",41.914021,-71.398349,2356080,06:31:00,06:31:00,5,1,71,http://www.ripta.com/71,Saturday
24485,"""BROAD OPP BOWEN""",41.91231,-71.396272,2356080,06:32:00,06:32:00,6,1,71,http://www.ripta.com/71,Saturday
24455,"""BROAD NS FOREST""",41.910292,-71.395007,2356080,06:32:00,06:32:00,7,1,71,http://www.ripta.com/71,Saturday
24415,"""BROAD NS MAPLE""",41.90412,-71.392181,2356080,06:33:00,06:33:00,8,1,71,http://www.ripta.com/71,Saturday
24405,"""BROAD AT 126 BROAD""",41.902339,-71.391516,2356080,06:34:00,06:34:00,9,1,71,http://www.ripta.com/71,Saturday
24350,"""BROAD NS LUSITANIA""",41.900568,-71.390929,2356080,06:34:00,06:34:00,10,1,71,http://www.ripta.com/71,Saturday
55315,"""BROAD OPP HIGH""",41.898355,-71.389098,2356080,06:35:00,06:35:00,11,1,71,http://www.ripta.com/71,Saturday
24080,"""BROAD AT 1190 BROAD""",41.896049,-71.388387,2356080,06:36:00,06:36:00,12,1,71,http://www.ripta.com/71,Saturday
23975,"""BROAD AT 100 BROAD""",41.893481,-71.387902,2356080,06:37:00,06:37:00,13,1,71,http://www.ripta.com/71,Saturday
23760,"""BROAD NS COWDEN""",41.891385,-71.387483,2356080,06:38:00,06:38:00,14,1,71,http://www.ripta.com/71,Saturday
23660,"""BROAD OPP SACRED HEART""",41.888235,-71.387343,2356080,06:39:00,06:39:00,15,1,71,http://www.ripta.com/71,Saturday
23510,"""BROAD OPP PACIFIC""",41.886722,-71.38722,2356080,06:40:00,06:40:00,16,1,71,http://www.ripta.com/71,Saturday
23345,"""BROAD NS CLAY""",41.884229,-71.386952,2356080,06:41:00,06:41:00,17,1,71,http://www.ripta.com/71,Saturday
23020,"""BROAD NS GOFF""",41.880283,-71.386566,2356080,06:42:00,06:42:00,18,1,71,http://www.ripta.com/71,Saturday
22765,"""PAWTUCKET TRANSIT CTR (TRANSIT CTR SIDE)""",41.877298,-71.383417,2356080,06:44:00,06:44:00,19,1,71,http://www.ripta.com/71,Saturday
58775,"""HIGH ST OPP SUMMER""",41.878166,-71.383849,2356080,06:45:00,06:45:00,20,1,71,http://www.ripta.com/71,Saturday
23130,"""EXCHANGE NS MONTGOMERY""",41.879959,-71.384874,2356080,06:45:00,06:45:00,21,1,71,http://www.ripta.com/71,Saturday
23070,"""GOFF FS BROAD""",41.879593,-71.386718,2356080,06:46:00,06:46:00,22,1,71,http://www.ripta.com/71,Saturday
22955,"""DEXTER NS BAYLEY""",41.878393,-71.387495,2356080,06:46:00,06:46:00,23,1,71,http://www.ripta.com/71,Saturday
51005,"""PARK PLACE NS CHURCH""",41.875907,-71.387349,2356080,06:47:00,06:47:00,24,1,71,http://www.ripta.com/71,Saturday
51010,"""GEORGE NS HARRISON""",41.874358,-71.387516,2356080,06:47:00,06:47:00,25,1,71,http://www.ripta.com/71,Saturday
59800,"""GEORGE BETWEEN MARRIN AND GRACE""",41.872535,-71.387778,2356080,06:48:00,06:48:00,26,1,71,http://www.ripta.com/71,Saturday
22220,"""GEORGE FS GRACE""",41.87189,-71.387816,2356080,06:48:00,06:48:00,27,1,71,http://www.ripta.com/71,Saturday
22120,"""GEORGE NS PAWTUCKET""",41.870819,-71.387978,2356080,06:49:00,06:49:00,28,1,71,http://www.ripta.com/71,Saturday
21740,"""PAWTUCKET AT 171 PAWTUCKET""",41.869358,-71.38862,2356080,06:49:00,06:49:00,29,1,71,http://www.ripta.com/71,Saturday
21640,"""PAWTUCKET OPP WALDO""",41.867806,-71.390039,2356080,06:49:00,06:49:00,30,1,71,http://www.ripta.com/71,Saturday
21555,"""PAWTUCKET NS KNOWLES""",41.866528,-71.39122,2356080,06:50:00,06:50:00,31,1,71,http://www.ripta.com/71,Saturday
21465,"""PAWTUCKET NS BOUTWELL""",41.865414,-71.392198,2356080,06:50:00,06:50:00,32,1,71,http://www.ripta.com/71,Saturday
21380,"""PAWTUCKET NS ANTHONY""",41.864217,-71.393321,2356080,06:50:00,06:50:00,33,1,71,http://www.ripta.com/71,Saturday
28170,"""PAWTUCKET OPP DARTMOUTH""",41.86129,-71.395923,2356080,06:51:00,06:51:00,34,1,71,http://www.ripta.com/71,Saturday
20920,"""PAWTUCKET NS CARVER""",41.859412,-71.397663,2356080,06:52:00,06:52:00,35,1,71,http://www.ripta.com/71,Saturday
20610,"""N MAIN FS ANN MARY""",41.855833,-71.40008,2356080,06:54:00,06:54:00,36,1,71,http://www.ripta.com/71,Saturday
20535,"""NINTH STREET""",41.85492,-71.400502,2356080,06:55:00,06:55:00,37,1,71,http://www.ripta.com/71,Saturday
72310,"""COLLYER AT JOB LOT""",41.857002,-71.40232,2356080,06:58:00,06:58:00,38,1,71,http://www.ripta.com/71,Saturday
24496,"""STOP&SHOP (MENDON ROAD - CUMBERLAND)""",41.913653,-71.405715,2356081,07:08:00,07:08:00,1,1,71,http://www.ripta.com/71,Saturday
24495,"""MENDON NS ANN & HOPE WAY""",41.912111,-71.403344,2356081,07:09:00,07:09:00,2,1,71,http://www.ripta.com/71,Saturday
55305,"""ANN & HOPE WAY FS MENDON""",41.912411,-71.402078,2356081,07:10:00,07:10:00,3,1,71,http://www.ripta.com/71,Saturday
55310,"""ANN & HOPE WAY NS BROAD""",41.913594,-71.399637,2356081,07:11:00,07:11:00,4,1,71,http://www.ripta.com/71,Saturday
24535,"""BROAD FS ANN & HOPE WAY""",41.914021,-71.398349,2356081,07:11:00,07:11:00,5,1,71,http://www.ripta.com/71,Saturday
24485,"""BROAD OPP BOWEN""",41.91231,-71.396272,2356081,07:12:00,07:12:00,6,1,71,http://www.ripta.com/71,Saturday
24455,"""BROAD NS FOREST""",41.910292,-71.395007,2356081,07:12:00,07:12:00,7,1,71,http://www.ripta.com/71,Saturday
24415,"""BROAD NS MAPLE""",41.90412,-71.392181,2356081,07:13:00,07:13:00,8,1,71,http://www.ripta.com/71,Saturday
24405,"""BROAD AT 126 BROAD""",41.902339,-71.391516,2356081,07:14:00,07:14:00,9,1,71,http://www.ripta.com/71,Saturday
24350,"""BROAD NS LUSITANIA""",41.900568,-71.390929,2356081,07:14:00,07:14:00,10,1,71,http://www.ripta.com/71,Saturday
55315,"""BROAD OPP HIGH""",41.898355,-71.389098,2356081,07:15:00,07:15:00,11,1,71,http://www.ripta.com/71,Saturday
24080,"""BROAD AT 1190 BROAD""",41.896049,-71.388387,2356081,07:16:00,07:16:00,12,1,71,http://www.ripta.com/71,Saturday
23975,"""BROAD AT 100 BROAD""",41.893481,-71.387902,2356081,07:17:00,07:17:00,13,1,71,http://www.ripta.com/71,Saturday
23760,"""BROAD NS COWDEN""",41.891385,-71.387483,2356081,07:18:00,07:18:00,14,1,71,http://www.ripta.com/71,Saturday
23660,"""BROAD OPP SACRED HEART""",41.888235,-71.387343,2356081,07:19:00,07:19:00,15,1,71,http://www.ripta.com/71,Saturday
23510,"""BROAD OPP PACIFIC""",41.886722,-71.38722,2356081,07:20:00,07:20:00,16,1,71,http://www.ripta.com/71,Saturday
23345,"""BROAD NS CLAY""",41.884229,-71.386952,2356081,07:21:00,07:21:00,17,1,71,http://www.ripta.com/71,Saturday
23020,"""BROAD NS GOFF""",41.880283,-71.386566,2356081,07:22:00,07:22:00,18,1,71,http://www.ripta.com/71,Saturday
22765,"""PAWTUCKET TRANSIT CTR (TRANSIT CTR SIDE)""",41.877298,-71.383417,2356081,07:24:00,07:24:00,19,1,71,http://www.ripta.com/71,Saturday
58775,"""HIGH ST OPP SUMMER""",41.878166,-71.383849,2356081,07:25:00,07:25:00,20,1,71,http://www.ripta.com/71,Saturday
23130,"""EXCHANGE NS MONTGOMERY""",41.879959,-71.384874,2356081,07:25:00,07:25:00,21,1,71,http://www.ripta.com/71,Saturday
23070,"""GOFF FS BROAD""",41.879593,-71.386718,2356081,07:26:00,07:26:00,22,1,71,http://www.ripta.com/71,Saturday
22955,"""DEXTER NS BAYLEY""",41.878393,-71.387495,2356081,07:26:00,07:26:00,23,1,71,http://www.ripta.com/71,Saturday
51005,"""PARK PLACE NS CHURCH""",41.875907,-71.387349,2356081,07:27:00,07:27:00,24,1,71,http://www.ripta.com/71,Saturday
51010,"""GEORGE NS HARRISON""",41.874358,-71.387516,2356081,07:27:00,07:27:00,25,1,71,http://www.ripta.com/71,Saturday
59800,"""GEORGE BETWEEN MARRIN AND GRACE""",41.872535,-71.387778,2356081,07:28:00,07:28:00,26,1,71,http://www.ripta.com/71,Saturday
22220,"""GEORGE FS GRACE""",41.87189,-71.387816,2356081,07:28:00,07:28:00,27,1,71,http://www.ripta.com/71,Saturday
22120,"""GEORGE NS PAWTUCKET""",41.870819,-71.387978,2356081,07:29:00,07:29:00,28,1,71,http://www.ripta.com/71,Saturday
21740,"""PAWTUCKET AT 171 PAWTUCKET""",41.869358,-71.38862,2356081,07:29:00,07:29:00,29,1,71,http://www.ripta.com/71,Saturday
21640,"""PAWTUCKET OPP WALDO""",41.867806,-71.390039,2356081,07:29:00,07:29:00,30,1,71,http://www.ripta.com/71,Saturday
21555,"""PAWTUCKET NS KNOWLES""",41.866528,-71.39122,2356081,07:30:00,07:30:00,31,1,71,http://www.ripta.com/71,Saturday
21465,"""PAWTUCKET NS BOUTWELL""",41.865414,-71.392198,2356081,07:30:00,07:30:00,32,1,71,http://www.ripta.com/71,Saturday
21380,"""PAWTUCKET NS ANTHONY""",41.864217,-71.393321,2356081,07:30:00,07:30:00,33,1,71,http://www.ripta.com/71,Saturday
28170,"""PAWTUCKET OPP DARTMOUTH""",41.86129,-71.395923,2356081,07:31:00,07:31:00,34,1,71,http://www.ripta.com/71,Saturday
20920,"""PAWTUCKET NS CARVER""",41.859412,-71.397663,2356081,07:32:00,07:32:00,35,1,71,http://www.ripta.com/71,Saturday
20610,"""N MAIN FS ANN MARY""",41.855833,-71.40008,2356081,07:34:00,07:34:00,36,1,71,http://www.ripta.com/71,Saturday
20535,"""NINTH STREET""",41.85492,-71.400502,2356081,07:35:00,07:35:00,37,1,71,http://www.ripta.com/71,Saturday
72310,"""COLLYER AT JOB LOT""",41.857002,-71.40232,2356081,07:38:00,07:38:00,38,1,71,http://www.ripta.com/71,Saturday
24496,"""STOP&SHOP (MENDON ROAD - CUMBERLAND)""",41.913653,-71.405715,2356082,07:48:00,07:48:00,1,1,71,http://www.ripta.com/71,Saturday
24495,"""MENDON NS ANN & HOPE WAY""",41.912111,-71.403344,2356082,07:49:00,07:49:00,2,1,71,http://www.ripta.com/71,Saturday
