stop_id,stop_name,stop_lat,stop_lon,trip_id,arrival_time,departure_time,stop_sequence,direction_id,route_id,route_url,serviceid
455,"""WAKEFIELD MALL""",41.443701,-71.483301,2351199,07:15:00,07:15:00,1,0,65,http://www.ripta.com/65,Weekday
440,"""OLD TOWER HILL OPP CHAMBER OF COMMERCE""",41.44239,-71.480569,2351199,07:16:00,07:16:00,2,0,65,http://www.ripta.com/65,Weekday
495,"""RT 1 OPP WAKEFIELD MEADOWS""",41.449051,-71.472449,2351199,07:17:00,07:17:00,3,0,65,http://www.ripta.com/65,Weekday
57535,"""BRIDGETOWN FS RT 1""",41.494559,-71.456021,2351199,07:24:00,07:24:00,4,0,65,http://www.ripta.com/65,Weekday
1460,"""TOWER HILL PARK N RIDE""",41.495043,-71.456464,2351199,07:24:00,07:24:00,5,0,65,http://www.ripta.com/65,Weekday
1685,"""RT 1 NS WALMSLEY LN""",41.50376,-71.45929,2351199,07:25:00,07:25:00,6,0,65,http://www.ripta.com/65,Weekday
2275,"""RT 1 FS SHERMANTOWN""",41.52401,-71.4648,2351199,07:27:00,07:27:00,7,0,65,http://www.ripta.com/65,Weekday
2490,"""RT 1 NS SHADY LEA""",41.538606,-71.468498,2351199,07:29:00,07:29:00,8,0,65,http://www.ripta.com/65,Weekday
2585,"""RT 4 FS W ALLENTON""",41.545561,-71.477161,2351199,07:30:00,07:30:00,9,0,65,http://www.ripta.com/65,Weekday
30320,"""RT 4 FS OAK HILL""",41.561053,-71.489529,2351199,07:32:00,07:32:00,10,0,65,http://www.ripta.com/65,Weekday
2850,"""RT 4 NS LAFAYETTE""",41.57158,-71.49305,2351199,07:33:00,07:33:00,11,0,65,http://www.ripta.com/65,Weekday
70540,"""WICKFORD TRAIN STATION""",41.581093,-71.491828,2351199,07:35:00,07:35:00,12,0,65,http://www.ripta.com/65,Weekday
2995,"""RT 2 FS HOME DEPOT ENTRANCE""",41.584437,-71.500866,2351199,07:36:00,07:36:00,13,0,65,http://www.ripta.com/65,Weekday
55360,"""RT 2 FS STONY LANE""",41.594657,-71.497542,2351199,07:37:00,07:37:00,14,0,65,http://www.ripta.com/65,Weekday
55365,"""RT 2 OPP AIM HIGH ACADEMY""",41.605465,-71.494507,2351199,07:38:00,07:38:00,15,0,65,http://www.ripta.com/65,Weekday
70670,"""RT 2 & RT 4 PARK&RIDE""",41.611768,-71.492707,2351199,07:39:00,07:39:00,16,0,65,http://www.ripta.com/65,Weekday
16720,"""KENNEDY PLAZA (STOP X)""",41.825999,-71.412244,2351199,08:03:00,08:03:00,17,0,65,http://www.ripta.com/65,Weekday
16035,"""SABIN MIDBLOCK RI CONVENTION CTR""",41.823682,-71.416802,2351199,08:04:00,08:04:00,18,0,65,http://www.ripta.com/65,Weekday
15575,"""EMPIRE OPP WESTMINSTER""",41.821,-71.415397,2351199,08:05:00,08:05:00,19,0,65,http://www.ripta.com/65,Weekday
15880,"""WEYBOSSET OPP EDDY""",41.822625,-71.41138,2351199,08:07:00,08:07:00,20,0,65,http://www.ripta.com/65,Weekday
16385,"""WEYBOSSET NS POST OFFICE CT""",41.824554,-71.409645,2351199,08:09:00,08:09:00,21,0,65,http://www.ripta.com/65,Weekday
455,"""WAKEFIELD MALL""",41.443701,-71.483301,2351201,06:30:00,06:30:00,1,0,65,http://www.ripta.com/65,Weekday
440,"""OLD TOWER HILL OPP CHAMBER OF COMMERCE""",41.44239,-71.480569,2351201,06:31:00,06:31:00,2,0,65,http://www.ripta.com/65,Weekday
495,"""RT 1 OPP WAKEFIELD MEADOWS""",41.449051,-71.472449,2351201,06:32:00,06:32:00,3,0,65,http://www.ripta.com/65,Weekday
57535,"""BRIDGETOWN FS RT 1""",41.494559,-71.456021,2351201,06:39:00,06:39:00,4,0,65,http://www.ripta.com/65,Weekday
1460,"""TOWER HILL PARK N RIDE""",41.495043,-71.456464,2351201,06:39:00,06:39:00,5,0,65,http://www.ripta.com/65,Weekday
1685,"""RT 1 NS WALMSLEY LN""",41.50376,-71.45929,2351201,06:40:00,06:40:00,6,0,65,http://www.ripta.com/65,Weekday
2275,"""RT 1 FS SHERMANTOWN""",41.52401,-71.4648,2351201,06:42:00,06:42:00,7,0,65,http://www.ripta.com/65,Weekday
2490,"""RT 1 NS SHADY LEA""",41.538606,-71.468498,2351201,06:44:00,06:44:00,8,0,65,http://www.ripta.com/65,Weekday
2585,"""RT 4 FS W ALLENTON""",41.545561,-71.477161,2351201,06:45:00,06:45:00,9,0,65,http://www.ripta.com/65,Weekday
30320,"""RT 4 FS OAK HILL""",41.561053,-71.489529,2351201,06:47:00,06:47:00,10,0,65,http://www.ripta.com/65,Weekday
2850,"""RT 4 NS LAFAYETTE""",41.57158,-71.49305,2351201,06:48:00,06:48:00,11,0,65,http://www.ripta.com/65,Weekday
