stop_id,stop_name,stop_lat,stop_lon,trip_id,arrival_time,departure_time,stop_sequence,direction_id,route_id,route_url,serviceid
1230,"""KINGSTON RAILROAD STATION""",41.484102,-71.560243,2359805,08:20:00,08:20:00,1,1,69,,Weekday
50675,"""KINGSTOWN FS WATSON""",41.483611,-71.555325,2359805,08:21:00,08:21:00,2,1,69,,Weekday
50680,"""KINGSTOWN NS TLC COFFEE ROASTERS""",41.483126,-71.552351,2359805,08:22:00,08:22:00,3,1,69,,Weekday
59400,"""PLAINS ROAD LOT""",41.490876,-71.539261,2359805,08:27:00,08:27:00,4,1,69,,Weekday
59405,"""FLAGG AT 210 FLAGG""",41.491384,-71.534422,2359805,08:29:00,08:29:00,5,1,69,,Weekday
59410,"""FLAGG AT GARRAHY HALL""",41.490837,-71.530479,2359805,08:30:00,08:30:00,6,1,69,,Weekday
59415,"""FLAGG AT 120 FLAGG""",41.490615,-71.528192,2359805,08:30:00,08:30:00,7,1,69,,Weekday
59420,"""FLAGG AT COASTAL INSTITUTE""",41.490434,-71.526244,2359805,08:31:00,08:31:00,8,1,69,,Weekday
59530,"""EAST ALUMNI FS UPPER COLLEGE""",41.488481,-71.52513,2359805,08:32:00,08:32:00,9,1,69,,Weekday
59535,"""EAST ALUMNI NS GREENHOUSE""",41.488527,-71.526591,2359805,08:32:00,08:32:00,10,1,69,,Weekday
59540,"""WEST ALUMNI AT RODMAN HALL""",41.488241,-71.529297,2359805,08:33:00,08:33:00,11,1,69,,Weekday
59545,"""WEST ALUMNI NS HEATHMAN""",41.488525,-71.531555,2359805,08:34:00,08:34:00,12,1,69,,Weekday
59401,"""WEST ALUMNI FS PLAINS RD""",41.489133,-71.537089,2359805,08:35:00,08:35:00,13,1,69,,Weekday
59400,"""PLAINS ROAD LOT""",41.490876,-71.539261,2359805,08:36:00,08:36:00,14,1,69,,Weekday
59400,"""PLAINS ROAD LOT""",41.490876,-71.539261,2359813,08:39:00,08:39:00,1,0,69,,Weekday
59405,"""FLAGG AT 210 FLAGG""",41.491384,-71.534422,2359813,08:41:00,08:41:00,2,0,69,,Weekday
59410,"""FLAGG AT GARRAHY HALL""",41.490837,-71.530479,2359813,08:42:00,08:42:00,3,0,69,,Weekday
