stop_id,stop_name,stop_lat,stop_lon,trip_id,arrival_time,departure_time,stop_sequence,direction_id,route_id,route_url,serviceid
16475,"""KENNEDY PLAZA (STOP G)""",41.825012,-71.411823,2354836,12:30:00,12:30:00,1,1,54,http://www.ripta.com/54,Saturday
16745,"""EXCHANGE NS MEMORIAL""",41.826684,-71.411773,2354836,12:30:00,12:30:00,2,1,54,http://www.ripta.com/54,Saturday
51165,"""MEMORIAL FS EXCHANGE ST""",41.826819,-71.412824,2354836,12:30:00,12:30:00,3,1,54,http://www.ripta.com/54,Saturday
23665,"""TWIN RIVER CASINO""",41.887,-71.447213,2354836,12:43:00,12:43:00,4,1,54,http://www.ripta.com/54,Saturday
59880,"""RT 246 FS TWIN RIVER RD""",41.893973,-71.446662,2354836,12:46:00,12:46:00,5,1,54,http://www.ripta.com/54,Saturday
24090,"""RT 246 OPP CHASE""",41.896497,-71.449495,2354836,12:47:00,12:47:00,6,1,54,http://www.ripta.com/54,Saturday
24180,"""RT 246 FS ANNE""",41.899194,-71.450685,2354836,12:47:00,12:47:00,7,1,54,http://www.ripta.com/54,Saturday
24155,"""CCRI (LINCOLN CAMPUS)""",41.899562,-71.453397,2354836,12:48:00,12:48:00,8,1,54,http://www.ripta.com/54,Saturday
24230,"""RT 246 NS BREAKNECK HILL""",41.901297,-71.450957,2354836,12:49:00,12:49:00,9,1,54,http://www.ripta.com/54,Saturday
56176,"""RT 116 NS WAKE ROBIN""",41.935131,-71.473729,2354836,12:57:00,12:57:00,10,1,54,http://www.ripta.com/54,Saturday
24810,"""LINCOLN MALL BETWEEN MARSHALLS & 5 BELOW""",41.937541,-71.476323,2354836,12:58:00,12:58:00,11,1,54,http://www.ripta.com/54,Saturday
58945,"""LINCOLN MALL AT TARGET""",41.937684,-71.47835,2354836,12:58:00,12:58:00,12,1,54,http://www.ripta.com/54,Saturday
24745,"""RT 116 FS WAKE ROBIN""",41.934961,-71.473838,2354836,12:59:00,12:59:00,13,1,54,http://www.ripta.com/54,Saturday
30315,"""RT 146 AT 1148 EDDIE DOWLING HWAY""",41.959758,-71.493176,2354836,13:05:00,13:05:00,14,1,54,http://www.ripta.com/54,Saturday
60200,"""WALMART NORTH SMITHFIELD""",41.976634,-71.506905,2354836,13:09:00,13:09:00,15,1,54,http://www.ripta.com/54,Saturday
72380,"""DOWLING VILLAGE BLVD AT SLEEPY'S""",41.979707,-71.508929,2354836,13:10:00,13:10:00,16,1,54,http://www.ripta.com/54,Saturday
72385,"""DOWLING VILLAGE BLVD @ LANDMARK MED""",41.980639,-71.512433,2354836,13:12:00,13:12:00,17,1,54,http://www.ripta.com/54,Saturday
25335,"""RT 146A NS PARK""",41.98277,-71.51482,2354836,13:13:00,13:13:00,18,1,54,http://www.ripta.com/54,Saturday
